1	66	120	52
1	75	59	51
1	87	1	51
1	83	1	49
1	81	1	47
1	77	1	45
1	73	1	43
1	77	1	45
1	89	1	52
1	95	1	56
1	96	1	56
1	102	1	60
